Unnamed: 0,SizeRank,RegionName,StateName,State,City,Metro,CountyName,Percent Change,ZHVF 1-Year Forecast (%),Mean Income,luxury_business_count
5717,7314,67214,KS,KS,Wichita,"Wichita, KS",Sedgwick County,10.665429746294748,6.5,23774.454545454544,0
5719,7316,75001,TX,TX,Addison,"Dallas-Fort Worth-Arlington, TX",Dallas County,0.6534816976061086,3.5,74163.45454545454,0
5722,7325,2451,MA,MA,Waltham,"Boston-Cambridge-Newton, MA-NH",Middlesex County,8.557009557410195,2.8,82578.36363636363,0
5723,7328,33605,FL,FL,Tampa,"Tampa-St. Petersburg-Clearwater, FL",Hillsborough County,7.024504020694312,6.3,30759.18181818182,2
5724,7329,94041,CA,CA,Mountain View,"San Jose-Sunnyvale-Santa Clara, CA",Santa Clara County,0.1615201025608009,0.3,121132.81818181818,0
5732,7344,55306,MN,MN,Burnsville,"Minneapolis-St. Paul-Bloomington, MN-WI",Dakota County,3.482249459541855,1.8,54797.0,0
5733,7345,34105,FL,FL,Naples,"Naples-Marco Island, FL",Collier County,11.503374694752049,5.3,73923.36363636363,0
5735,7346,22302,VA,VA,Arlington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Arlington County,5.104460388247075,1.2,94006.45454545454,0
5738,7355,31407,GA,GA,Port Wentworth,"Savannah, GA",Chatham County,0.6531590881894992,5.8,66868.0,0
5747,7372,33066,FL,FL,Coconut Creek,"Miami-Fort Lauderdale-Pompano Beach, FL",Broward County,7.343333845905489,5.8,56786.27272727273,0
5749,7377,90232,CA,CA,Culver City,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,4.013949658338432,1.9,76479.0,0
5753,7385,80030,CO,CO,Westminster,"Denver-Aurora-Lakewood, CO",Adams County,1.9113477956338611,3.1,42842.90909090909,0
5754,7387,33760,FL,FL,South Highpoint,"Tampa-St. Petersburg-Clearwater, FL",Pinellas County,1.2679813653861738,4.8,47163.81818181818,1
5755,7389,28301,NC,NC,Fayetteville,"Fayetteville, NC",Cumberland County,3.1254310089071646,5.1,32345.90909090909,0
5756,7391,33154,FL,FL,Bal Harbour,"Miami-Fort Lauderdale-Pompano Beach, FL",Miami-Dade County,4.45155199677868,5.5,76461.90909090909,0
5757,7395,99501,AK,AK,Anchorage,"Anchorage, AK",Anchorage Borough,4.076808182414677,1.2,64600.81818181818,0
5759,7398,32563,FL,FL,Gulf Breeze,"Pensacola-Ferry Pass-Brent, FL",Santa Rosa County,7.844434727287923,5.4,58239.454545454544,0
5761,7404,8033,NJ,NJ,Haddonfield,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Camden County,14.395873599177127,3.6,69115.90909090909,1
5764,7414,91436,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,13.65686655601662,3.6,127510.36363636365,0
5768,7440,46113,IN,IN,Indianapolis,"Indianapolis-Carmel-Anderson, IN",Marion County,7.329147564732692,5.3,50606.181818181816,1
5773,7466,34210,FL,FL,Bradenton,"North Port-Sarasota-Bradenton, FL",Manatee County,2.524763902715054,5.2,44651.454545454544,0
5776,7480,55405,MN,MN,Minneapolis,"Minneapolis-St. Paul-Bloomington, MN-WI",Hennepin County,1.1662709118671244,1.7,61514.27272727273,0
5781,7491,30517,GA,GA,Braselton,"Atlanta-Sandy Springs-Alpharetta, GA",Barrow County,4.438423735630534,4.9,52524.36363636364,0
5782,7493,35206,AL,AL,Birmingham,"Birmingham-Hoover, AL",Jefferson County,12.745333199952851,2.9,36288.36363636364,0
5783,7496,30273,GA,GA,Rex,"Atlanta-Sandy Springs-Alpharetta, GA",Clayton County,-0.8404110374184469,5.9,38814.181818181816,0
5784,7500,32963,FL,FL,Indian River Shores,"Sebastian-Vero Beach, FL",Indian River County,20.571456927512045,4.9,106495.36363636365,0
5787,7509,33146,FL,FL,Coral Gables,"Miami-Fort Lauderdale-Pompano Beach, FL",Miami-Dade County,2.188892144782137,7.1,94267.63636363635,0
5789,7512,46807,IN,IN,Fort Wayne,"Fort Wayne, IN",Allen County,16.105544177963274,5.9,41896.09090909091,0
5793,7517,33301,FL,FL,Fort Lauderdale,"Miami-Fort Lauderdale-Pompano Beach, FL",Broward County,5.703443876537475,5.2,95742.45454545454,0
5795,7519,33149,FL,FL,Key Biscayne,"Miami-Fort Lauderdale-Pompano Beach, FL",Miami-Dade County,3.659894965817719,5.0,126362.0,0
5796,7523,37210,TN,TN,Nashville,"Nashville-Davidson--Murfreesboro--Franklin, TN",Davidson County,0.0233417760585283,3.5,38250.545454545456,0
5798,7527,21901,MD,MD,North East,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Cecil County,3.946581054338475,3.4,57046.63636363636,0
5801,7536,68504,NE,NE,Lincoln,"Lincoln, NE",Lancaster County,7.849242153760337,3.8,35852.72727272727,0
5804,7546,49008,MI,MI,Kalamazoo,"Kalamazoo-Portage, MI",Kalamazoo County,0.1706547580373895,3.9,45288.81818181818,0
5805,7546,40204,KY,KY,Louisville,"Louisville/Jefferson County, KY-IN",Jefferson County,5.166278741188565,3.4,58425.36363636364,0
5807,7551,28203,NC,NC,Charlotte,"Charlotte-Concord-Gastonia, NC-SC",Mecklenburg County,0.7253937718397433,4.3,82829.0,0
5809,7555,19107,PA,PA,Philadelphia,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia County,-1.9020858265900429,1.6,62818.90909090909,22
5810,7556,33716,FL,FL,Saint Petersburg,"Tampa-St. Petersburg-Clearwater, FL",Pinellas County,-1.7438545044524465,5.1,53040.27272727273,2
5816,7564,36106,AL,AL,Montgomery,"Montgomery, AL",Montgomery County,8.08574403662354,2.2,50820.90909090909,0
5823,7578,33602,FL,FL,Tampa,"Tampa-St. Petersburg-Clearwater, FL",Hillsborough County,1.9671013264832855,5.3,84203.09090909091,11
5825,7581,80903,CO,CO,Colorado Springs,"Colorado Springs, CO",El Paso County,2.2440845913657776,3.1,41316.72727272727,0
5827,7584,28387,NC,NC,Southern Pines,"Pinehurst-Southern Pines, NC",Moore County,0.4843720536696749,5.7,47512.63636363636,0
5828,7586,22553,VA,VA,Fredericksburg,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Spotsylvania County,-0.6279175685355384,1.0,60533.81818181818,0
5830,7590,60403,IL,IL,Crest Hill,"Chicago-Naperville-Elgin, IL-IN-WI",Will County,7.228040912140202,2.4,42773.36363636364,0
5837,7607,94612,CA,CA,Oakland,"San Francisco-Oakland-Berkeley, CA",Alameda County,-8.16772290680162,-0.5,63896.90909090909,0
5838,7608,92118,CA,CA,Coronado,"San Diego-Chula Vista-Carlsbad, CA",San Diego County,7.551778494555121,3.5,89341.18181818182,0
5841,7612,52807,IA,IA,Davenport,"Davenport-Moline-Rock Island, IA-IL",Scott County,-1.5344890743484343,0.8,47230.36363636364,0
5842,7616,33706,FL,FL,Saint Pete Beach,"Tampa-St. Petersburg-Clearwater, FL",Pinellas County,12.929764225280463,5.1,64249.0,2
5843,7620,80202,CO,CO,Denver,"Denver-Aurora-Lakewood, CO",Denver County,0.1861804815940733,2.0,90698.45454545454,0
5845,7623,30354,GA,GA,Atlanta,"Atlanta-Sandy Springs-Alpharetta, GA",Fulton County,4.452126457091805,5.5,40179.09090909091,0
5847,7629,15219,PA,PA,Pittsburgh,"Pittsburgh, PA",Allegheny County,0.5740243568900982,3.0,31821.81818181818,0
5848,7630,77002,TX,TX,Houston,"Houston-The Woodlands-Sugar Land, TX",Harris County,-0.6261999209708674,0.6,81933.72727272728,0
5849,7631,33896,FL,FL,Davenport,"Lakeland-Winter Haven, FL",Polk County,-3.902024281254433,4.7,60712.36363636364,0
5850,7633,45220,OH,OH,Cincinnati,"Cincinnati, OH-KY-IN",Hamilton County,8.179655644031335,4.8,39905.0,0
5851,7634,55108,MN,MN,Falcon Heights,"Minneapolis-St. Paul-Bloomington, MN-WI",Ramsey County,7.70660479499751,1.8,56226.36363636364,0
5852,7636,66207,KS,KS,Overland Park,"Kansas City, MO-KS",Johnson County,11.492010219659663,3.9,72061.72727272728,0
5854,7642,20015,DC,DC,Washington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",District of Columbia,4.1490924380562975,1.0,98231.54545454546,0
5856,7648,38112,TN,TN,Memphis,"Memphis, TN-MS-AR",Shelby County,0.6987013924783343,4.6,39352.63636363636,0
5863,7658,48202,MI,MI,Detroit,"Detroit-Warren-Dearborn, MI",Wayne County,8.284275792546755,3.0,30060.0,0
5865,7664,33616,FL,FL,Tampa,"Tampa-St. Petersburg-Clearwater, FL",Hillsborough County,7.197207945159935,5.4,63774.181818181816,1
5868,7668,48084,MI,MI,Troy,"Detroit-Warren-Dearborn, MI",Oakland County,-0.3029357181946536,2.5,72163.63636363637,0
5870,7674,2188,MA,MA,Weymouth,"Boston-Cambridge-Newton, MA-NH",Norfolk County,5.032663302184677,3.4,65115.36363636364,0
5872,7678,97232,OR,OR,Portland,"Portland-Vancouver-Hillsboro, OR-WA",Multnomah County,-1.279812080453555,1.8,53655.27272727273,0
5874,7683,34474,FL,FL,Ocala,"Ocala, FL",Marion County,-6.8784592835891,5.6,46036.63636363636,0
5876,7691,32222,FL,FL,Jacksonville,"Jacksonville, FL",Duval County,2.5880656232497388,3.9,51609.36363636364,0
5877,7693,75203,TX,TX,Dallas,"Dallas-Fort Worth-Arlington, TX",Dallas County,7.989224439857477,4.4,40450.63636363636,0
5880,7699,55344,MN,MN,Eden Prairie,"Minneapolis-St. Paul-Bloomington, MN-WI",Hennepin County,2.966218122465343,1.8,67948.54545454546,0
5881,7702,93950,CA,CA,Pacific Grove,"Salinas, CA",Monterey County,5.111774566071552,4.1,69039.72727272728,0
5882,7702,32534,FL,FL,Pensacola,"Pensacola-Ferry Pass-Brent, FL",Escambia County,-2.1717884624399666,5.3,42088.09090909091,0
5883,7706,94542,CA,CA,Hayward,"San Francisco-Oakland-Berkeley, CA",Alameda County,-4.79453032365069,0.7,83603.63636363637,0
5884,7712,48072,MI,MI,Berkley,"Detroit-Warren-Dearborn, MI",Oakland County,8.334204898556147,2.9,63205.545454545456,0
5889,7722,36527,AL,AL,Spanish Fort,"Daphne-Fairhope-Foley, AL",Baldwin County,-1.42253422788789,4.2,60566.545454545456,0
5890,7723,48030,MI,MI,Hazel Park,"Detroit-Warren-Dearborn, MI",Oakland County,5.146319478716645,4.5,35422.72727272727,0
5891,7724,33469,FL,FL,Tequesta,"Port St. Lucie, FL",Martin County,6.076751115026199,6.0,67177.63636363637,0
5892,7725,32459,FL,FL,Santa Rosa Beach,"Crestview-Fort Walton Beach-Destin, FL",Walton County,-4.584939778059419,5.8,58892.454545454544,0
5893,7727,21205,MD,MD,Baltimore,"Baltimore-Columbia-Towson, MD",Baltimore City,11.077510832695635,2.0,28103.090909090908,0
5896,7732,19096,PA,PA,Wynnewood,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Montgomery County,15.309923324375715,4.4,86482.0,5
5897,7735,80305,CO,CO,Boulder,"Boulder, CO",Boulder County,4.993773628140668,2.1,71605.0,0
5901,7740,75215,TX,TX,Dallas,"Dallas-Fort Worth-Arlington, TX",Dallas County,-0.5141152201627975,5.0,36413.90909090909,0
5904,7745,99037,WA,WA,Spokane Valley,"Spokane-Spokane Valley, WA",Spokane County,-4.581219713096767,4.9,47862.63636363636,0
5907,7749,55413,MN,MN,Minneapolis,"Minneapolis-St. Paul-Bloomington, MN-WI",Hennepin County,3.214649688188521,1.9,61840.27272727273,0
5908,7750,68503,NE,NE,Lincoln,"Lincoln, NE",Lancaster County,6.406469096125887,4.0,37580.90909090909,0
5910,7753,68131,NE,NE,Omaha,"Omaha-Council Bluffs, NE-IA",Douglas County,11.953785760409568,5.1,38068.63636363636,0
5914,7763,32931,FL,FL,Cocoa Beach,"Palm Bay-Melbourne-Titusville, FL",Brevard County,7.479925683093734,4.3,57021.36363636364,0
5916,7766,48225,MI,MI,Harper Woods,"Detroit-Warren-Dearborn, MI",Wayne County,3.6109178872537777,2.9,40272.545454545456,0
5923,7787,33004,FL,FL,Dania Beach,"Miami-Fort Lauderdale-Pompano Beach, FL",Broward County,5.765614973369021,5.3,42692.454545454544,0
5924,7787,59937,MT,MT,Whitefish,"Kalispell, MT",Flathead County,8.085494578747147,8.0,47675.545454545456,0
5925,7789,21054,MD,MD,Gambrills,"Baltimore-Columbia-Towson, MD",Anne Arundel County,7.657021808564338,1.6,76971.72727272728,0
5929,7800,89138,NV,NV,Las Vegas,"Las Vegas-Henderson-Paradise, NV",Clark County,-0.7786116973800346,2.9,108912.27272727272,0
5931,7807,78751,TX,TX,Austin,"Austin-Round Rock-Georgetown, TX",Travis County,-1.2195471817439696,1.3,58500.0,0
5933,7812,33035,FL,FL,Homestead,"Miami-Fort Lauderdale-Pompano Beach, FL",Miami-Dade County,4.23674116112881,5.6,46789.454545454544,0
5937,7820,23605,VA,VA,Newport News,"Virginia Beach-Norfolk-Newport News, VA-NC",Newport News City,-4.390966673238025,4.5,39888.27272727273,0
5940,7826,50311,IA,IA,Des Moines,"Des Moines-West Des Moines, IA",Polk County,6.017365455315545,2.7,44319.27272727273,0
5943,7833,73142,OK,OK,Oklahoma City,"Oklahoma City, OK",Oklahoma County,-0.4303198424396939,3.3,64875.72727272727,0
5945,7838,75057,TX,TX,Lewisville,"Dallas-Fort Worth-Arlington, TX",Denton County,1.0919967739610137,3.8,56388.09090909091,0
5946,7842,10606,NY,NY,White Plains,"New York-Newark-Jersey City, NY-NJ-PA",Westchester County,-1.655967334957035,2.1,75532.36363636363,0
5947,7843,33765,FL,FL,Clearwater,"Tampa-St. Petersburg-Clearwater, FL",Pinellas County,2.3588695941348257,5.5,39145.36363636364,5
5949,7847,97218,OR,OR,Portland,"Portland-Vancouver-Hillsboro, OR-WA",Multnomah County,4.599779926524231,2.0,55458.63636363636,0
5971,7914,64117,MO,MO,Kansas City,"Kansas City, MO-KS",Clay County,4.11837412452054,4.6,40097.90909090909,0
5972,7916,89143,NV,NV,Las Vegas,"Las Vegas-Henderson-Paradise, NV",Clark County,-3.4717909007988554,3.0,68783.54545454546,0
5975,7920,75209,TX,TX,Dallas,"Dallas-Fort Worth-Arlington, TX",Dallas County,1.1311727126523734,4.1,102239.63636363635,0
5985,7941,97408,OR,OR,Eugene,"Eugene-Springfield, OR",Lane County,-3.8364614216798256,4.1,64617.90909090909,0
5987,7944,73118,OK,OK,Oklahoma City,"Oklahoma City, OK",Oklahoma County,9.801146610334746,4.0,53738.72727272727,0
5989,7952,78248,TX,TX,San Antonio,"San Antonio-New Braunfels, TX",Bexar County,-1.4307675827354442,3.0,71288.81818181818,0
5990,7955,94705,CA,CA,Berkeley,"San Francisco-Oakland-Berkeley, CA",Alameda County,-0.1852335449483715,0.0,96505.63636363635,0
5991,7956,38672,MS,MS,Southaven,"Memphis, TN-MS-AR",DeSoto County,7.920307012922024,3.7,63806.454545454544,0
5993,7958,60601,IL,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,2.860454844600553,1.5,114017.18181818182,0
5995,7962,34235,FL,FL,Sarasota,"North Port-Sarasota-Bradenton, FL",Sarasota County,4.607617513333905,4.9,60277.90909090909,0
5997,7964,33812,FL,FL,Lakeland,"Lakeland-Winter Haven, FL",Polk County,1.6688998329003084,5.1,56282.0,0
5998,7965,2141,MA,MA,Cambridge,"Boston-Cambridge-Newton, MA-NH",Middlesex County,3.475101032563697,1.9,81358.81818181818,0
6003,7976,78252,TX,TX,San Antonio,"San Antonio-New Braunfels, TX",Bexar County,3.6978523839672746,3.0,57363.27272727273,0
6007,7988,6119,CT,CT,West Hartford,"Hartford-East Hartford-Middletown, CT",Hartford County,4.276149014055056,5.6,70650.0,0
6010,7993,37416,TN,TN,Chattanooga,"Chattanooga, TN-GA",Hamilton County,5.6505290494171065,5.7,36957.72727272727,0
6012,7996,28134,NC,NC,Pineville,"Charlotte-Concord-Gastonia, NC-SC",Mecklenburg County,25.43678977647633,5.0,45723.545454545456,0
6014,8004,19003,PA,PA,Ardmore,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Montgomery County,8.848118162152305,4.4,68889.09090909091,14
6016,8010,33973,FL,FL,Lehigh Acres,"Cape Coral-Fort Myers, FL",Lee County,15.584283973491942,3.4,35314.0,0
6017,8011,19809,DE,DE,Wilmington,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",New Castle County,8.758411875542569,3.6,56125.63636363636,0
6022,8022,33129,FL,FL,Miami,"Miami-Fort Lauderdale-Pompano Beach, FL",Miami-Dade County,7.677403228321947,5.5,77749.36363636363,0
6024,8029,60173,IL,IL,Schaumburg,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,5.024149916072337,2.8,71341.09090909091,0
6031,8043,94105,CA,CA,San Francisco,"San Francisco-Oakland-Berkeley, CA",San Francisco County,-2.9915389817891667,-0.4,208922.0,0
6032,8047,63132,MO,MO,Olivette,"St. Louis, MO-IL",Saint Louis County,1.9411346830418537,3.3,58978.454545454544,3
6036,8058,30317,GA,GA,Atlanta,"Atlanta-Sandy Springs-Alpharetta, GA",Dekalb County,7.028005447627023,4.6,59852.545454545456,0
6038,8071,85007,AZ,AZ,Phoenix,"Phoenix-Mesa-Chandler, AZ",Maricopa County,10.380163750028824,5.1,42995.81818181818,0
6039,8078,33483,FL,FL,Delray Beach,"Miami-Fort Lauderdale-Pompano Beach, FL",Palm Beach County,1.7016522611889062,5.2,95484.81818181818,0
6040,8082,98101,WA,WA,Seattle,"Seattle-Tacoma-Bellevue, WA",King County,-3.9594769409432464,2.2,78506.45454545454,0
6041,8084,22303,VA,VA,Huntington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Fairfax County,1.36299165675977,1.5,91197.81818181818,0
6047,8109,2120,MA,MA,Boston,"Boston-Cambridge-Newton, MA-NH",Suffolk County,1.4306714908991272,0.9,51290.454545454544,0
6049,8113,32254,FL,FL,Jacksonville,"Jacksonville, FL",Duval County,4.368733768878041,4.3,25514.0,0
6051,8118,98446,WA,WA,Clover Creek,"Seattle-Tacoma-Bellevue, WA",Pierce County,2.513615618677083,3.2,57645.09090909091,0
6052,8119,34239,FL,FL,Sarasota,"North Port-Sarasota-Bradenton, FL",Sarasota County,1.8628713094051803,5.6,51310.181818181816,0
6053,8127,21231,MD,MD,Baltimore,"Baltimore-Columbia-Towson, MD",Baltimore City,0.1991396643767187,2.2,74325.90909090909,0
6056,8135,76022,TX,TX,Bedford,"Dallas-Fort Worth-Arlington, TX",Tarrant County,2.172599448692785,4.0,51107.0,0
6057,8136,22301,VA,VA,Alexandria,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Alexandria City,7.313681715458518,1.1,105068.63636363635,0
6059,8143,55435,MN,MN,Edina,"Minneapolis-St. Paul-Bloomington, MN-WI",Hennepin County,1.7752296325778911,1.4,59026.36363636364,0
6060,8144,33708,FL,FL,Saint Petersburg,"Tampa-St. Petersburg-Clearwater, FL",Pinellas County,3.6565668802799807,4.7,58981.181818181816,1
6064,8153,2458,MA,MA,Newton,"Boston-Cambridge-Newton, MA-NH",Middlesex County,9.582756879772752,2.6,80297.90909090909,0
6067,8171,38103,TN,TN,Memphis,"Memphis, TN-MS-AR",Shelby County,-0.7715961028922863,3.2,69443.09090909091,0
6070,8182,91105,CA,CA,Pasadena,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,-0.169460843060573,2.5,111498.0,0
6075,8196,98104,WA,WA,Seattle,"Seattle-Tacoma-Bellevue, WA",King County,-1.990148742557578,1.8,58934.81818181818,0
6079,8204,33190,FL,FL,Cutler Bay,"Miami-Fort Lauderdale-Pompano Beach, FL",Miami-Dade County,3.988134782364619,5.6,48283.454545454544,0
6080,8207,7086,NJ,NJ,Weehawken,"New York-Newark-Jersey City, NY-NJ-PA",Hudson County,3.9418414220899214,0.4,96616.54545454546,0
6081,8210,10528,NY,NY,Harrison,"New York-Newark-Jersey City, NY-NJ-PA",Westchester County,27.42408895429376,3.0,83367.18181818182,0
6083,8218,87501,NM,NM,Santa Fe,"Santa Fe, NM",Santa Fe County,10.005487721166736,4.8,64390.181818181816,0
6084,8221,73106,OK,OK,Oklahoma City,"Oklahoma City, OK",Oklahoma County,0.8939414681172051,4.5,39579.36363636364,0
6087,8230,65806,MO,MO,Springfield,"Springfield, MO",Greene County,13.77360349624253,6.4,22085.090909090908,0
6089,8236,99201,WA,WA,Spokane,"Spokane-Spokane Valley, WA",Spokane County,0.6958262398198959,5.1,32590.81818181818,0
6091,8240,22044,VA,VA,Falls Church,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Fairfax County,6.155767177402684,1.8,73851.45454545454,0
6096,8249,33132,FL,FL,Miami,"Miami-Fort Lauderdale-Pompano Beach, FL",Miami-Dade County,-1.5833082402658794,4.6,83695.63636363637,0
6099,8263,28801,NC,NC,Asheville,"Asheville, NC",Buncombe County,6.008342222475882,4.3,38628.0,0
6100,8272,97210,OR,OR,Portland,"Portland-Vancouver-Hillsboro, OR-WA",Multnomah County,2.708761531391249,1.5,76481.72727272728,0
6102,8281,85305,AZ,AZ,Glendale,"Phoenix-Mesa-Chandler, AZ",Maricopa County,1.237594480891348,5.2,60615.454545454544,0
6104,8284,70130,LA,LA,New Orleans,"New Orleans-Metairie, LA",Orleans Parish,3.183879506473477,-1.0,66484.27272727272,27
6106,8291,63134,MO,MO,Berkeley,"St. Louis, MO-IL",Saint Louis County,7.668885016500069,2.9,38234.181818181816,0
6107,8292,95817,CA,CA,Sacramento,"Sacramento-Roseville-Folsom, CA",Sacramento County,1.7153882599991583,2.0,44072.09090909091,0
6109,8295,98390,WA,WA,Sumner,"Seattle-Tacoma-Bellevue, WA",Pierce County,1.901242554234837,3.2,50269.0,0
6110,8299,80246,CO,CO,Denver,"Denver-Aurora-Lakewood, CO",Denver County,2.496344620404633,2.7,51206.90909090909,0
6111,8305,23221,VA,VA,Richmond,"Richmond, VA",Richmond City,4.457862555892646,4.8,71475.0,0
6114,8317,28202,NC,NC,Charlotte,"Charlotte-Concord-Gastonia, NC-SC",Mecklenburg County,-1.6840340453235187,3.8,98252.36363636365,0
6115,8318,90305,CA,CA,Inglewood,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,5.22675300353477,2.7,63676.81818181818,0
6120,8324,95030,CA,CA,Los Gatos,"San Jose-Sunnyvale-Santa Clara, CA",Santa Clara County,4.16959380938925,0.3,117301.54545454546,0
6125,8335,32801,FL,FL,Orlando,"Orlando-Kissimmee-Sanford, FL",Orange County,2.142916144711821,3.7,70734.18181818182,0
6126,8335,15218,PA,PA,Pittsburgh,"Pittsburgh, PA",Allegheny County,5.031542741372542,3.2,47276.09090909091,0
6128,8343,66103,KS,KS,Kansas City,"Kansas City, MO-KS",Wyandotte County,5.167881103802565,5.7,38747.454545454544,0
6130,8349,35217,AL,AL,Tarrant,"Birmingham-Hoover, AL",Jefferson County,11.496296502145418,2.0,28194.81818181818,0
6133,8366,78726,TX,TX,Austin,"Austin-Round Rock-Georgetown, TX",Travis County,-6.3160117404074,1.7,60120.181818181816,0
6141,8396,27510,NC,NC,Carrboro,"Durham-Chapel Hill, NC",Orange County,6.311200465673511,5.3,47085.63636363636,0
6147,8410,32219,FL,FL,Jacksonville,"Jacksonville, FL",Duval County,6.347132040684871,4.4,36601.0,0
6149,8418,2903,RI,RI,Providence,"Providence-Warwick, RI-MA",Providence County,10.355609402847248,4.0,58421.90909090909,0
6152,8423,91377,CA,CA,Oak Park,"Oxnard-Thousand Oaks-Ventura, CA",Ventura County,2.8893340767561986,2.6,101771.09090909093,0
6153,8424,20005,DC,DC,Washington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",District of Columbia,3.2060322741818594,0.7,109588.09090909093,0
6158,8442,15201,PA,PA,Pittsburgh,"Pittsburgh, PA",Allegheny County,4.465609144261788,2.7,62504.27272727273,0
6161,8461,98057,WA,WA,Renton,"Seattle-Tacoma-Bellevue, WA",King County,-0.1460502089738006,3.2,57733.545454545456,0
6169,8481,7102,NJ,NJ,Newark,"New York-Newark-Jersey City, NY-NJ-PA",Essex County,0.4249860032711917,0.7,33334.36363636364,0
6171,8485,80924,CO,CO,Colorado Springs,"Colorado Springs, CO",El Paso County,-0.4246265291109395,3.0,73570.45454545454,0
6173,8493,19106,PA,PA,Philadelphia,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia County,-0.5190756798534192,1.8,113178.90909090907,5
6179,8510,37404,TN,TN,Chattanooga,"Chattanooga, TN-GA",Hamilton County,9.194823889940086,5.9,37787.181818181816,0
6182,8514,33315,FL,FL,Fort Lauderdale,"Miami-Fort Lauderdale-Pompano Beach, FL",Broward County,12.741090510402788,5.4,66060.09090909091,0
6183,8516,92014,CA,CA,San Diego,"San Diego-Chula Vista-Carlsbad, CA",San Diego County,10.256920487949648,3.9,129465.63636363635,0
6184,8518,10604,NY,NY,White Plains,"New York-Newark-Jersey City, NY-NJ-PA",Westchester County,3.755345852298317,2.2,89298.27272727272,0
6187,8523,20024,DC,DC,Washington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",District of Columbia,2.6336847840560846,0.5,84309.81818181818,0
6188,8526,28206,NC,NC,Charlotte,"Charlotte-Concord-Gastonia, NC-SC",Mecklenburg County,3.402136077160044,5.7,33188.545454545456,0
6190,8529,40210,KY,KY,Louisville,"Louisville/Jefferson County, KY-IN",Jefferson County,1.2732228148512483,2.6,23408.36363636364,0
6196,8558,98660,WA,WA,Vancouver,"Portland-Vancouver-Hillsboro, OR-WA",Clark County,1.5903413878897,2.7,48119.72727272727,0
6197,8566,68132,NE,NE,Omaha,"Omaha-Council Bluffs, NE-IA",Douglas County,12.915812477295855,4.4,48479.72727272727,0
6203,8583,64132,MO,MO,Kansas City,"Kansas City, MO-KS",Jackson County,15.234129843572394,5.8,30669.36363636364,0
6205,8587,43205,OH,OH,Columbus,"Columbus, OH",Franklin County,7.752069315364348,4.7,42173.09090909091,0
6208,8598,94108,CA,CA,San Francisco,"San Francisco-Oakland-Berkeley, CA",San Francisco County,2.171149790393,-0.6,83237.90909090909,0
6209,8598,34236,FL,FL,Sarasota,"North Port-Sarasota-Bradenton, FL",Sarasota County,5.624486393274315,4.4,63635.545454545456,0
6212,8603,77030,TX,TX,Houston,"Houston-The Woodlands-Sugar Land, TX",Harris County,-0.9928811921031684,1.5,73152.54545454546,0
6218,8633,29601,SC,SC,Greenville,"Greenville-Anderson, SC",Greenville County,-2.94976179233405,3.6,54598.63636363636,0
6219,8634,2114,MA,MA,Boston,"Boston-Cambridge-Newton, MA-NH",Suffolk County,7.934856060216027,1.5,98263.72727272728,0
6220,8637,90013,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,-4.22622100244651,1.1,44458.90909090909,0
6223,8643,68512,NE,NE,Lincoln,"Lincoln, NE",Lancaster County,5.756709578991241,2.8,54685.36363636364,0
6226,8646,95605,CA,CA,West Sacramento,"Sacramento-Roseville-Folsom, CA",Yolo County,0.1308847328506939,2.0,46407.81818181818,0
6229,8658,22209,VA,VA,Arlington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Arlington County,1.4544575216748543,0.8,120170.63636363635,0
6236,8671,75244,TX,TX,Dallas,"Dallas-Fort Worth-Arlington, TX",Dallas County,3.1719732563002965,4.0,74321.18181818182,0
6239,8677,33019,FL,FL,Hollywood,"Miami-Fort Lauderdale-Pompano Beach, FL",Broward County,2.447844019125768,4.8,81723.45454545454,0
6242,8686,90293,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2.544800544106858,2.2,105663.27272727272,0
6244,8697,33316,FL,FL,Fort Lauderdale,"Miami-Fort Lauderdale-Pompano Beach, FL",Broward County,7.629857689199908,4.7,83079.0,0
